SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-21-2023,Townhouse,16 B W Etruria St,Seattle,WA,98119,980000.0,3.0,3.0,Queen Anne,1690.0,953.0,2006.0,,580.0,,Sold,,,https://www.redfin.com/WA/Seattle/16-W-Etruria-St-98119/unit-B/home/12304267,NWMLS as Distributed by MLS Grid,2149373.0,N,Y,47.647957,-122.3583725
PAST SALE,June-23-2023,Condo/Co-op,1300 W Boston St #35,Seattle,WA,98119,479000.0,1.0,1.0,Queen Anne,837.0,,1985.0,,572.0,623.0,Sold,,,https://www.redfin.com/WA/Seattle/1300-W-Boston-St-98119/unit-35/home/26610,NWMLS as Distributed by MLS Grid,2065278.0,N,Y,47.6388386,-122.3742425
PAST SALE,June-15-2023,Condo/Co-op,3814 11th Ave W #11,Seattle,WA,98119,385000.0,2.0,1.0,Queen Anne,977.0,,1965.0,,394.0,508.0,Sold,,,https://www.redfin.com/WA/Seattle/3814-11th-Ave-W-98119/unit-11/home/12508,NWMLS as Distributed by MLS Grid,2057739.0,N,Y,47.6541723,-122.3711577
PAST SALE,October-27-2023,Single Family Residential,1605 1st Ave W,Seattle,WA,98119,2675000.0,4.0,4.5,Queen Anne,3352.0,3600.0,2023.0,,798.0,,Sold,,,https://www.redfin.com/WA/Seattle/1605-1st-Ave-W-98119/home/134530,NWMLS as Distributed by MLS Grid,2160960.0,N,Y,47.6337654,-122.3587245
PAST SALE,September-15-2023,Single Family Residential,2225 1st Ave W Unit B,Seattle,WA,98119,869000.0,2.0,2.0,Queen Anne,1120.0,5400.0,2023.0,,776.0,1.0,Sold,,,https://www.redfin.com/WA/Seattle/2225-1st-Ave-W-98119/unit-B/home/186357411,NWMLS as Distributed by MLS Grid,2147887.0,N,Y,47.6391738,-122.3585553
PAST SALE,August-16-2023,Single Family Residential,1835 7th Ave W,Seattle,WA,98119,1200000.0,4.0,3.0,Queen Anne,3220.0,4800.0,1907.0,,373.0,,Sold,,,https://www.redfin.com/WA/Seattle/1835-7th-Ave-W-98119/home/132379,NWMLS as Distributed by MLS Grid,2128545.0,N,Y,47.6357854,-122.3667148
PAST SALE,August-18-2023,Single Family Residential,707 W Florentia Pl,Seattle,WA,98119,2100000.0,4.0,3.5,Queen Anne,2653.0,4954.0,1946.0,,792.0,,Sold,,,https://www.redfin.com/WA/Seattle/707-W-Florentia-Pl-98119/home/130521,NWMLS as Distributed by MLS Grid,2139409.0,N,Y,47.6471011,-122.3665663
PAST SALE,August-14-2023,Condo/Co-op,17 W Mercer St Unit TH7,Seattle,WA,98119,950000.0,2.0,2.5,Queen Anne,1743.0,,2002.0,,545.0,1136.0,Sold,,,https://www.redfin.com/WA/Seattle/17-W-Mercer-St-98119/unit-TH7/home/9974,NWMLS as Distributed by MLS Grid,2133258.0,N,Y,47.6244312,-122.357496
PAST SALE,June-22-2023,Single Family Residential,3442 15th Ave W,Seattle,WA,98119,602000.0,2.0,1.0,Queen Anne,1560.0,2825.0,1911.0,,386.0,,Sold,,,https://www.redfin.com/WA/Seattle/3442-15th-Ave-W-98119/home/129969,NWMLS as Distributed by MLS Grid,2067718.0,N,Y,47.6516345,-122.3758294
PAST SALE,,Single Family Residential,2113 6th Ave W,Seattle,WA,98119,1010000.0,4.0,1.0,,1450.0,3600.0,1906.0,,697.0,,,,,https://www.redfin.com/WA/Seattle/2113-6th-Ave-W-98119/home/134674,,,N,Y,47.6382248,-122.3653655
PAST SALE,May-19-2023,Single Family Residential,2542 15th Ave W,Seattle,WA,98119,575000.0,2.0,1.0,Queen Anne,710.0,2525.0,1919.0,,810.0,,Sold,,,https://www.redfin.com/WA/Seattle/2542-15th-Ave-W-98119/home/134715,NWMLS as Distributed by MLS Grid,2057588.0,N,Y,47.6419336,-122.3758794
PAST SALE,May-22-2023,Single Family Residential,1516 10th Ave W,Seattle,WA,98119,1325000.0,4.0,3.0,Queen Anne,2380.0,3600.0,1925.0,,557.0,,Sold,,,https://www.redfin.com/WA/Seattle/1516-10th-Ave-W-98119/home/134689,NWMLS as Distributed by MLS Grid,2053295.0,N,Y,47.6328833,-122.3700732
PAST SALE,December-30-2022,Townhouse,1919 A 9th Ave W,Seattle,WA,98119,1000000.0,3.0,2.5,Queen Anne,1494.0,1189.0,2017.0,,669.0,,Sold,,,https://www.redfin.com/WA/Seattle/1919-9th-Ave-W-98119/unit-A/home/109972212,NWMLS as Distributed by MLS Grid,2019044.0,N,Y,47.6366068,-122.3695424
PAST SALE,October-12-2023,Condo/Co-op,2244 13th Ave W #414,Seattle,WA,98119,520000.0,2.0,2.0,Queen Anne,848.0,,1990.0,,613.0,735.0,Sold,,,https://www.redfin.com/WA/Seattle/2244-13th-Ave-W-98119/unit-414/home/58399,NWMLS as Distributed by MLS Grid,2158163.0,N,Y,47.6397039,-122.3733337
PAST SALE,November-9-2022,Single Family Residential,213 W Kinnear Pl,Seattle,WA,98119,1499000.0,3.0,3.5,Queen Anne,1948.0,1836.0,2017.0,,770.0,,Sold,,,https://www.redfin.com/WA/Seattle/213-W-Kinnear-Pl-98119/home/112863694,NWMLS as Distributed by MLS Grid,2000940.0,N,Y,47.6274775,-122.3598902
PAST SALE,August-24-2023,Condo/Co-op,719 2nd Ave W #302,Seattle,WA,98119,875000.0,3.0,2.0,Queen Anne,1335.0,,2002.0,,655.0,875.0,Sold,,,https://www.redfin.com/WA/Seattle/719-2nd-Ave-W-98119/unit-302/home/5593,NWMLS as Distributed by MLS Grid,2135603.0,N,Y,47.6263506,-122.3596815
PAST SALE,October-5-2023,Townhouse,18 A W Etruria St,Seattle,WA,98119,1000000.0,3.0,3.0,Queen Anne,1720.0,954.0,2006.0,,581.0,,Sold,,,https://www.redfin.com/WA/Seattle/18-W-Etruria-St-98119/unit-A/home/175743770,NWMLS as Distributed by MLS Grid,2157211.0,N,Y,47.6479584,-122.3585217
PAST SALE,October-18-2023,Condo/Co-op,2253 Gilman Dr W #509,Seattle,WA,98119,589000.0,2.0,2.0,Queen Anne,1046.0,,1980.0,,563.0,820.0,Sold,,,https://www.redfin.com/WA/Seattle/2253-Gilman-Dr-W-98119/unit-509/home/643,NWMLS as Distributed by MLS Grid,2163756.0,N,Y,47.6398141,-122.3746369
PAST SALE,September-8-2023,Single Family Residential,3010 14th Ave W,Seattle,WA,98119,1130000.0,4.0,2.5,Queen Anne,1830.0,1676.0,2022.0,,617.0,,Sold,,,https://www.redfin.com/WA/Seattle/3010-14th-Ave-W-98119/home/182051495,NWMLS as Distributed by MLS Grid,2144747.0,N,Y,47.6470078,-122.3746356
PAST SALE,March-24-2023,Single Family Residential,1830 7th Ave W,Seattle,WA,98119,2250000.0,4.0,2.5,Queen Anne,4220.0,5400.0,1900.0,,533.0,,Sold,,,https://www.redfin.com/WA/Seattle/1830-7th-Ave-W-98119/home/132466,NWMLS as Distributed by MLS Grid,2032449.0,N,Y,47.635644,-122.3659409
PAST SALE,May-26-2023,Single Family Residential,1108 W Blaine St,Seattle,WA,98119,1799000.0,3.0,3.5,Queen Anne,3320.0,2850.0,1908.0,,542.0,,Sold,,,https://www.redfin.com/WA/Seattle/1108-W-Blaine-St-98119/home/133973,NWMLS as Distributed by MLS Grid,2062942.0,N,Y,47.6349408,-122.3720881
PAST SALE,August-15-2023,Single Family Residential,2420 Westview Dr W,Seattle,WA,98119,1030000.0,2.0,2.0,Queen Anne,1850.0,1890.0,1927.0,,557.0,,Sold,,,https://www.redfin.com/WA/Seattle/2420-Westview-Dr-W-98119/home/131549,NWMLS as Distributed by MLS Grid,2127899.0,N,Y,47.6401704,-122.370571
PAST SALE,May-25-2023,Single Family Residential,2412 2nd Ave W,Seattle,WA,98119,1065000.0,4.0,2.0,Queen Anne,1320.0,1560.0,1913.0,,807.0,,Sold,,,https://www.redfin.com/WA/Seattle/2412-2nd-Ave-W-98119/home/130777,NWMLS as Distributed by MLS Grid,2059080.0,N,Y,47.6400579,-122.3590123
PAST SALE,November-10-2022,Condo/Co-op,2034 14th Ave W #302,Seattle,WA,98119,349000.0,1.0,1.0,Queen Anne,583.0,12600.0,1979.0,,599.0,402.0,Sold,,,https://www.redfin.com/WA/Seattle/2034-14th-Ave-W-98119/unit-302/home/58916,NWMLS as Distributed by MLS Grid,1998983.0,N,Y,47.6377673,-122.3746213
PAST SALE,November-18-2022,Single Family Residential,517 W Pleasant Pl,Seattle,WA,98119,1247500.0,4.0,2.0,Queen Anne,2037.0,3326.0,1918.0,,612.0,,Sold,,,https://www.redfin.com/WA/Seattle/517-W-Pleasant-Pl-98119/home/131406,NWMLS as Distributed by MLS Grid,2001428.0,N,Y,47.6425559,-122.3644375
PAST SALE,June-8-2023,Townhouse,1961 A 12th Ave W,Seattle,WA,98119,1295000.0,3.0,3.0,Queen Anne,1936.0,867.0,2023.0,,669.0,14.0,Sold,,,https://www.redfin.com/WA/Seattle/1961-12th-Ave-W-98119/home/182892918,NWMLS as Distributed by MLS Grid,2053902.0,N,Y,47.6377552,-122.3730945
PAST SALE,October-20-2023,Single Family Residential,2909 4th Ave W,Seattle,WA,98119,1540000.0,3.0,2.5,Queen Anne,2590.0,3528.0,1990.0,,595.0,,Sold,,,https://www.redfin.com/WA/Seattle/2909-4th-Ave-W-98119/home/130697,NWMLS as Distributed by MLS Grid,2156654.0,N,Y,47.6461327,-122.3624375
PAST SALE,October-5-2023,Single Family Residential,2710 1st Ave W,Seattle,WA,98119,2075000.0,4.0,3.5,Queen Anne,2847.0,4600.0,2023.0,,729.0,17.0,Sold,,,https://www.redfin.com/WA/Seattle/2710-1st-Ave-W-98119/home/131394,NWMLS as Distributed by MLS Grid,2139084.0,N,Y,47.6445018,-122.3579301
PAST SALE,September-25-2023,Condo/Co-op,521 5th Ave W #903,Seattle,WA,98119,658000.0,2.0,2.0,Queen Anne,1070.0,21600.0,1963.0,,615.0,765.0,Sold,,,https://www.redfin.com/WA/Seattle/521-5th-Ave-W-98119/unit-903/home/172748478,NWMLS as Distributed by MLS Grid,2151802.0,N,Y,47.6238554,-122.3635937
PAST SALE,June-22-2023,Single Family Residential,1810 6th Ave W,Seattle,WA,98119,1420000.0,3.0,2.5,Queen Anne,2010.0,3600.0,1918.0,,706.0,,Sold,,,https://www.redfin.com/WA/Seattle/1810-6th-Ave-W-98119/home/132978,NWMLS as Distributed by MLS Grid,2052178.0,N,Y,47.6351359,-122.3647001
PAST SALE,April-21-2023,Single Family Residential,1012 W Raye St,Seattle,WA,98119,1000000.0,3.0,2.0,Queen Anne,1360.0,1719.0,1910.0,,735.0,,Sold,,,https://www.redfin.com/WA/Seattle/1012-W-Raye-St-98119/home/130774,NWMLS as Distributed by MLS Grid,2042234.0,N,Y,47.6432599,-122.3708288
PAST SALE,May-19-2023,Condo/Co-op,2244 13th Ave W #415,Seattle,WA,98119,475000.0,2.0,1.0,Queen Anne,811.0,,1990.0,,586.0,705.0,Sold,,,https://www.redfin.com/WA/Seattle/2244-13th-Ave-W-98119/unit-415/home/58400,NWMLS as Distributed by MLS Grid,2048724.0,N,Y,47.6397039,-122.3733337
PAST SALE,March-31-2023,Single Family Residential,2655 9th Ave W,Seattle,WA,98119,799900.0,2.0,2.5,Queen Anne,981.0,988.0,2023.0,,815.0,,Sold,,,https://www.redfin.com/WA/Seattle/2655-9th-Ave-W-98119/home/183842980,NWMLS as Distributed by MLS Grid,2037627.0,N,Y,47.6438745,-122.3691767
PAST SALE,July-21-2023,Single Family Residential,1126 8th Ave W,Seattle,WA,98119,2625000.0,4.0,3.5,Queen Anne,4430.0,7680.0,1922.0,,593.0,,Sold,,,https://www.redfin.com/WA/Seattle/1126-8th-Ave-W-98119/home/134586,NWMLS as Distributed by MLS Grid,2065636.0,N,Y,47.6295541,-122.3673196
PAST SALE,September-20-2023,Single Family Residential,415 W McGraw St,Seattle,WA,98119,1475000.0,5.0,2.0,Queen Anne,3100.0,3600.0,1920.0,,476.0,,Sold,,,https://www.redfin.com/WA/Seattle/415-W-McGraw-St-98119/home/134033,NWMLS as Distributed by MLS Grid,2145964.0,N,Y,47.6394135,-122.363092
PAST SALE,November-22-2022,Condo/Co-op,507 W Mercer St #501,Seattle,WA,98119,525000.0,2.0,2.0,Queen Anne,934.0,,1963.0,,562.0,778.0,Sold,,,https://www.redfin.com/WA/Seattle/507-W-Mercer-St-98119/unit-501/home/36153,NWMLS as Distributed by MLS Grid,2006576.0,N,Y,47.6243835,-122.3638205
PAST SALE,May-16-2023,Townhouse,2111 9th Ave W #23,Seattle,WA,98119,1499900.0,3.0,3.5,Queen Anne,1724.0,1.0,2020.0,,870.0,642.0,Sold,,,https://www.redfin.com/WA/Seattle/2111-9th-Ave-W-98119/unit-23/home/171025980,NWMLS as Distributed by MLS Grid,2041129.0,N,Y,47.638886,-122.3696
PAST SALE,September-27-2023,Single Family Residential,3022 4th Ave W,Seattle,WA,98119,1045000.0,3.0,3.5,Queen Anne,1980.0,1984.0,2016.0,,528.0,,Sold,,,https://www.redfin.com/WA/Seattle/3022-4th-Ave-W-98119/home/109661976,NWMLS as Distributed by MLS Grid,2154676.0,N,Y,47.6474014,-122.3616761
PAST SALE,April-10-2023,Townhouse,17 W Mercer St #6,Seattle,WA,98119,734000.0,2.0,2.5,Queen Anne,1511.0,,2002.0,,486.0,986.0,Sold,,,https://www.redfin.com/WA/Seattle/17-W-Mercer-St-98119/unit-6/home/9973,NWMLS as Distributed by MLS Grid,2033653.0,N,Y,47.6244312,-122.357496
PAST SALE,August-23-2023,Condo/Co-op,1401 5th Ave W #203,Seattle,WA,98119,617500.0,1.0,1.0,Queen Anne,1120.0,,1920.0,,551.0,1116.0,Sold,,,https://www.redfin.com/WA/Seattle/1401-5th-Ave-W-98119/unit-203/home/68103,NWMLS as Distributed by MLS Grid,2132788.0,N,Y,47.6318012,-122.3639068
PAST SALE,November-9-2022,Condo/Co-op,3003 14th Ave W #203,Seattle,WA,98119,685000.0,2.0,1.5,Queen Anne,1177.0,1177.0,1988.0,,582.0,485.0,Sold,,,https://www.redfin.com/WA/Seattle/3003-14th-Ave-W-98119/unit-203/home/41201,NWMLS as Distributed by MLS Grid,1998087.0,N,Y,47.646757,-122.3752624
PAST SALE,August-11-2023,Single Family Residential,1408 4th Ave W,Seattle,WA,98119,1650000.0,3.0,2.0,Queen Anne,2150.0,4600.0,1925.0,,767.0,,Sold,,,https://www.redfin.com/WA/Seattle/1408-4th-Ave-W-98119/home/132844,NWMLS as Distributed by MLS Grid,2132861.0,N,Y,47.6317036,-122.3615935
PAST SALE,December-9-2022,Single Family Residential,2430 3rd Ave W,Seattle,WA,98119,1175000.0,3.0,3.0,Queen Anne,2850.0,4200.0,1919.0,,412.0,,Sold,,,https://www.redfin.com/WA/Seattle/2430-3rd-Ave-W-98119/home/130957,NWMLS as Distributed by MLS Grid,2010764.0,N,Y,47.6404965,-122.3606098
PAST SALE,September-11-2023,Single Family Residential,3326 8th Ave W,Seattle,WA,98119,1100000.0,4.0,3.0,Queen Anne,2720.0,5043.0,1927.0,,404.0,,Sold,,,https://www.redfin.com/WA/Seattle/3326-8th-Ave-W-98119/home/130506,NWMLS as Distributed by MLS Grid,2141644.0,N,Y,47.6500656,-122.3672211
PAST SALE,April-11-2023,Single Family Residential,2421 3rd Ave W,Seattle,WA,98119,1825000.0,4.0,3.5,Queen Anne,2310.0,2032.0,2022.0,,790.0,80.0,Sold,,,https://www.redfin.com/WA/Seattle/2421-3rd-Ave-W-98119/home/130871,NWMLS as Distributed by MLS Grid,2036388.0,N,Y,47.6402954,-122.3612254
PAST SALE,March-8-2023,Single Family Residential,2423 3rd Ave W,Seattle,WA,98119,799950.0,3.0,2.0,Queen Anne,1170.0,4800.0,1907.0,,684.0,7.0,Sold,,,https://www.redfin.com/WA/Seattle/2423-3rd-Ave-W-98119/home/183994807,NWMLS as Distributed by MLS Grid,2024898.0,N,Y,47.640307,-122.3614822
PAST SALE,November-8-2022,Condo/Co-op,701 3rd Ave W #729,Seattle,WA,98119,450500.0,1.0,1.0,Queen Anne,683.0,,1953.0,,660.0,432.0,Sold,,,https://www.redfin.com/WA/Seattle/701-3rd-Ave-W-98119/unit-729/home/10780,NWMLS as Distributed by MLS Grid,1997345.0,N,Y,47.6261384,-122.3610304
PAST SALE,May-23-2023,Townhouse,2018 12th Ave W,Seattle,WA,98119,1225000.0,3.0,2.5,Interbay,1710.0,2311.0,1988.0,,716.0,,Sold,,,https://www.redfin.com/WA/Seattle/2018-12th-Ave-W-98119/home/130739,NWMLS as Distributed by MLS Grid,2055397.0,N,Y,47.6383742,-122.3722399
PAST SALE,December-23-2022,Condo/Co-op,530 4th Ave W #302,Seattle,WA,98119,533000.0,1.0,1.0,Queen Anne,886.0,,2003.0,,602.0,388.0,Sold,,,https://www.redfin.com/WA/Seattle/530-4th-Ave-W-98119/unit-302/home/41365,NWMLS as Distributed by MLS Grid,2016886.0,N,Y,47.6243343,-122.3615298
PAST SALE,March-15-2023,Single Family Residential,1936 8th Ave W,Seattle,WA,98119,1250000.0,3.0,2.5,Queen Anne,2009.0,1259.0,2016.0,,622.0,,Sold,,,https://www.redfin.com/WA/Seattle/1936-8th-Ave-W-98119/home/179699706,NWMLS as Distributed by MLS Grid,2027566.0,N,Y,47.6370482,-122.3672856
PAST SALE,May-11-2023,Single Family Residential,1611 6th Ave W,Seattle,WA,98119,2649500.0,5.0,3.5,Queen Anne,3670.0,7200.0,1908.0,,722.0,,Sold,,,https://www.redfin.com/WA/Seattle/1611-6th-Ave-W-98119/home/133475,NWMLS as Distributed by MLS Grid,2042976.0,N,Y,47.6339788,-122.3653802
PAST SALE,November-16-2022,Condo/Co-op,3816 11th Ave W #112,Seattle,WA,98119,374950.0,2.0,1.0,Queen Anne,823.0,38671.0,1965.0,,456.0,416.0,Sold,,,https://www.redfin.com/WA/Seattle/3816-11th-Ave-W-98119/unit-112/home/1664,NWMLS as Distributed by MLS Grid,1996521.0,N,Y,47.6538391,-122.370569
PAST SALE,November-2-2022,Condo/Co-op,120 W Highland Dr #320,Seattle,WA,98119,1295000.0,2.0,2.0,Queen Anne,1400.0,,1921.0,,925.0,1065.0,Sold,,,https://www.redfin.com/WA/Seattle/120-W-Highland-Dr-98119/unit-320/home/178973051,NWMLS as Distributed by MLS Grid,1911728.0,N,Y,47.6297676,-122.3586584
PAST SALE,August-17-2023,Townhouse,2584 3rd Ave W Unit B,Seattle,WA,98119,815000.0,3.0,2.5,Queen Anne,1190.0,936.0,2005.0,,685.0,,Sold,,,https://www.redfin.com/WA/Seattle/2584-3rd-Ave-W-98119/unit-B/home/2059995,NWMLS as Distributed by MLS Grid,2101768.0,N,Y,47.6431162,-122.3604545
PAST SALE,November-4-2022,Condo/Co-op,17 W Mercer St #110,Seattle,WA,98119,459000.0,1.0,1.0,Queen Anne,718.0,,2002.0,,639.0,421.0,Sold,,,https://www.redfin.com/WA/Seattle/17-W-Mercer-St-98119/unit-110/home/69568,NWMLS as Distributed by MLS Grid,1989121.0,N,Y,47.6244312,-122.357496
PAST SALE,March-2-2023,Single Family Residential,703 W Bertona St,Seattle,WA,98119,805000.0,3.0,1.0,Queen Anne,1680.0,5286.0,1950.0,,479.0,,Sold,,,https://www.redfin.com/WA/Seattle/703-W-Bertona-St-98119/home/131602,NWMLS as Distributed by MLS Grid,2024700.0,N,Y,47.6503303,-122.3665183
PAST SALE,October-4-2023,Condo/Co-op,1401 5th Ave W #314,Seattle,WA,98119,755000.0,2.0,1.0,Queen Anne,907.0,,1896.0,,832.0,1272.0,Sold,,,https://www.redfin.com/WA/Seattle/1401-5th-Ave-W-98119/unit-314/home/26183,NWMLS as Distributed by MLS Grid,2146714.0,N,Y,47.6318012,-122.3639068
PAST SALE,March-16-2023,Single Family Residential,2153 8th Ave W,Seattle,WA,98119,1260000.0,4.0,4.0,Queen Anne,2086.0,2613.0,1905.0,,604.0,,Sold,,,https://www.redfin.com/WA/Seattle/2153-8th-Ave-W-98119/home/134378,NWMLS as Distributed by MLS Grid,2024078.0,N,Y,47.6393023,-122.3679251
PAST SALE,November-17-2022,Condo/Co-op,2821 2nd Ave #1004,Seattle,WA,98121,740000.0,1.0,2.0,Belltown,1302.0,,1982.0,,568.0,1791.0,Sold,,,https://www.redfin.com/WA/Seattle/2821-2nd-Ave-98121/unit-1004/home/71552,NWMLS as Distributed by MLS Grid,1999706.0,N,Y,47.629517,-122.370021
PAST SALE,June-27-2023,Condo/Co-op,410 W Roy St Unit E102,Seattle,WA,98119,439950.0,1.0,1.0,Queen Anne,781.0,67197.0,1982.0,,563.0,410.0,Sold,,,https://www.redfin.com/WA/Seattle/410-W-Roy-St-98119/unit-E102/home/61128,NWMLS as Distributed by MLS Grid,2054304.0,N,Y,47.6260942,-122.362736
PAST SALE,October-20-2023,Single Family Residential,2419 8th Ave W,Seattle,WA,98119,1728300.0,5.0,3.5,Queen Anne,3820.0,4800.0,1907.0,,452.0,,Sold,,,https://www.redfin.com/WA/Seattle/2419-8th-Ave-W-98119/home/131507,NWMLS as Distributed by MLS Grid,2152398.0,N,Y,47.6401782,-122.3680007
PAST SALE,August-25-2023,Condo/Co-op,524 6th Ave W #407,Seattle,WA,98119,690000.0,2.0,2.0,Queen Anne,981.0,,1997.0,,703.0,829.0,Sold,,,https://www.redfin.com/WA/Seattle/524-6th-Ave-W-98119/unit-407/home/71289,NWMLS as Distributed by MLS Grid,2127106.0,N,Y,47.6243642,-122.364417
PAST SALE,April-5-2023,Single Family Residential,2560 Gilman Dr W,Seattle,WA,98119,670000.0,3.0,1.0,Queen Anne,1300.0,4575.0,1904.0,,515.0,,Sold,,,https://www.redfin.com/WA/Seattle/2560-Gilman-Dr-W-98119/home/134711,NWMLS as Distributed by MLS Grid,2024600.0,N,Y,47.6422732,-122.3753464
